ao_id,reference,acheteur,procedure_type,published_date,end_date,provinces,is_cancelled,domains,administratif_name,administratif_email,lot_id,lot_object,lot_category,lot_estimation,final_price,winner,lot_caution,lot_reserve,is_qualified,lot_result_status,jury_date,qualifications,soumissionnaires,montants_soumis,nombre_soumissionnaires
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244586,: ',: ',1729080.0,,": null, '",33000.0,: ',False,,": null, '",,"}, ';}, ';}, '",8.0;4.0;6.0,3
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244593,: ',: ',388800.0,,": null, '",5500.0,: ',False,": null, '",": null, '",,,,0
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244605,: ',: ',9675564.0,10772402.4,: {',190000.0,: ',False,: ',: ',{ts: Equipement-A;tsq: Equipement-A-2;tsqc: Equipement-A-2-2;type: Equipement;classe: 2;qualId: 59968;secteur: A;qualification: 2},"}, '",4.0,1
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244623,: ',: ',170400.0,170040.0,: {',3400.0,: ',False,: ',: ',,"}, '",5.0,1
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244627,: ',: ',42000.0,39211.2,: {',600.0,: ',False,: ',: ',,"}, '",2.0,1
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244642,: ',: ',1010166.0,,": null, '",20000.0,: ',False,: ',": null, '",,"}, ';}, '",4.0;4.0,2
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244653,: ',: ',661384.5,666329.25,: {',13000.0,: ',False,: ',: ',,"}, ';}, ';}, ';}, ';}, '",5.0;9.0;8.0;9.0;9.0,5
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244661,: ',: ',232800.0,240723.6,: {',4000.0,: ',False,: ',: ',,"}, ';}, '",6.0;6.0,2
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244663,: ',: ',1108800.0,1328000.0,: {',22000.0,: ',False,: ',: ',,,,0
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244712,: ',: ',999840.0,1169520.0,: {',19000.0,: ',False,: ',: ',,"}, ';}, ';}, '",6.0;6.0;2.0,3
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',244983,: ',: ',98208.0,98280.0,: {',1900.0,: ',False,,: ',,"}, ';}, ';}, ';}, ';}, '",2.0;6.0;8.0;2.0;4.0,5
896721.0,: ',: ',: ',: ',: ',EL JADIDA,False,{domId: 258724;domain: Services;activite: Essais géotechniques;sousDomain: Prestations dessais;de contrôle et de laboratoire};{domId: 258725;domain: Services;activite: Contrôle et analyse techniques des échantillons prélevés sur les produits;matériel et matériaux soumis à des normes obligatoires (autre que le domaine du génie civil);sousDomain: Prestations dessais;de contrôle et de laboratoire},: ',: ',245006,: ',: ',57600.0,57840.0,: {',1100.0,: ',False,: ',: ',,,,0
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244081,: ',: ',250000.0,0.0,": null, '",10000.0,: ',False,: ',: ',,,,0
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244084,: ',: ',60000.0,0.0,": null, '",1100.0,: ',False,": null, '",: ',,,,0
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244119,: ',: ',809454.0,,": null, '",16000.0,: ',False,,": null, '",,"}, ';}, ';}, ';}, ';}, ';}, '",6.0;2.0;4.0;8.0;6.0;8.0,6
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244120,: ',: ',524640.0,,": null, '",10000.0,: ',False,,": null, '",,"}, ';}, ';}, ';}, ';}, '",6.0;6.0;8.0;2.0;4.0,5
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244121,: ',: ',282054.96,,": null, '",5500.0,: ',False,,": null, '",,"}, ';}, ';}, ';}, ';}, ';}, '",4.0;2.0;8.0;2.0;6.0;4.0,6
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244145,: ',: ',0.0,,": null, '",20000.0,: ',False,": null, '",": null, '",,,,0
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244144,: ',: ',0.0,0.0,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244170,: ',: ',300000.0,0.0,": null, '",3000.0,: ',False,": null, '",: ',,,,0
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244175,: ',: ',432000.0,0.0,": null, '",8000.0,: ',False,": null, '",: ',,,,0
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244188,: ',: ',293512.8,,": null, '",5000.0,: ',False,,": null, '",,"}, ';}, ';}, ';}, ';}, ';}, ';}, '",1.0;8.0;6.0;6.0;6.0;6.0;2.0,7
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244207,: ',: ',5388381.99,,": null, '",100000.0,: ',False,: ',": null, '",{ts: Equipement-A;tsq: Equipement-A-5;tsqc: Equipement-A-5-3;type: Equipement;classe: 3;qualId: 59881;secteur: A;qualification: 5},"}, ';}, ';}, ';}, ';}, '",7.0;5.0;8.0;1.0;4.0,5
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244208,: ',: ',1288547.64,,": null, '",25000.0,: ',False,,": null, '",,"}, ';}, ';}, ';}, ';}, ';}, ';}, '",2.0;6.0;4.0;8.0;2.0;6.0;4.0,7
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244264,: ',: ',3999828.0,4151460.0,: {',59000.0,: ',False,,: ',,"}, ';}, '",8.0;4.0,2
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244266,: ',: ',4199964.0,4102380.0,: {',62000.0,: ',False,,: ',,"}, ';}, ';}, ';}, ';}, '",6.0;8.0;2.0;4.0;8.0,5
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244284,: ',: ',200436.0,202392.0,: {',4000.0,: ',False,,: ',,"}, ';}, ';}, ';}, ';}, '",2.0;1.0;8.0;8.0;4.0,5
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244283,: ',: ',150642.0,152982.0,: {',3000.0,: ',False,: ',: ',,"}, ';}, ';}, ';}, ';}, '",1.0;1.0;2.0;8.0;8.0,5
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244285,: ',: ',120168.0,119808.0,: {',2000.0,: ',False,: ',: ',,"}, ';}, ';}, ';}, ';}, ';}, '",4.0;8.0;8.0;4.0;4.0;4.0,6
895575.0,: ',: ',: ',: ',: ',IFRANE,False,{domId: 258329;domain: Services;activite: Salles et stands;sousDomain: Services de location sans option dachat},: ',: ',244478,: ',: ',2256000.0,,": null, '",45000.0,: ',False,: ',": null, '",,,,0
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243769,: ',: ',10293384.0,,": null, '",160000.0,: ',False,,": null, '",,"}, ';}, ';}, ';}, ';}, ';}, ';}, '",4.0;8.0;2.0;2.0;8.0;6.0;2.0,7
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243798,: ',: ',60000.0,59760.0,: {',1200.0,: ',False,: ',: ',{ts: Laboratoires-CQ;tsq: Laboratoires-CQ-9;tsqc: Laboratoires-CQ-9-4;type: Laboratoires;classe: 4;qualId: 59763;secteur: CQ;qualification: 9};{ts: Laboratoires-CQ;tsq: Laboratoires-CQ-2;tsqc: Laboratoires-CQ-2-4;type: Laboratoires;classe: 4;qualId: 59762;secteur: CQ;qualification: 2};{ts: Laboratoires-EG;tsq: Laboratoires-EG-1;tsqc: Laboratoires-EG-1-4;type: Laboratoires;classe: 4;qualId: 59761;secteur: EG;qualification: 1},"}, '",8.0,1
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243816,: ',: ',2379840.0,2435856.0,: {',46000.0,: ',False,,: ',,"}, ';}, ';}, ';}, ';}, ';}, '",2.0;8.0;8.0;6.0;2.0;6.0,6
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243825,: ',: ',2466000.0,2374680.0,: {',48000.0,: ',False,: ',: ',{ts: Equipement-J;tsq: Equipement-J-4;tsqc: Equipement-J-4-3;type: Equipement;classe: 3;qualId: 59771;secteur: J;qualification: 4},,,0
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243838,: ',: ',2075027.48,2169254.4,: {',36000.0,: ',False,: ',: ',,"}, '",4.0,1
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243846,: ',: ',1020000.0,,": null, '",20400.0,: ',False,": null, '",": null, '",,,,0
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243875,: ',: ',50054580.0,,": null, '",1000000.0,: ',False,: ',": null, '",{ts: Equipement-B;tsq: Equipement-B-11;tsqc: Equipement-B-11--5;type: Equipement;classe: -5;qualId: 59805;secteur: B;qualification: 11};{ts: Equipement-B;tsq: Equipement-B-6;tsqc: Equipement-B-6--5;type: Equipement;classe: -5;qualId: 59804;secteur: B;qualification: 6};{ts: Equipement-B;tsq: Equipement-B-4;tsqc: Equipement-B-4--5;type: Equipement;classe: -5;qualId: 59803;secteur: B;qualification: 4},"}, '",8.0,1
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243890,: ',: ',56400.0,,": null, '",1000.0,: ',False,: ',": null, '",,,,0
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243931,: ',: ',1461600.0,,": null, '",29000.0,: ',False,,": null, '",,"}, '",4.0,1
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243937,: ',: ',56400.0,,": null, '",1000.0,: ',False,: ',": null, '",,,,0
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243955,: ',: ',108300.0,0.0,": null, '",2000.0,: ',False,: ',: ',,"}, '",2.0,1
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243982,: ',: ',56400.0,,": null, '",1000.0,: ',False,: ',": null, '",,,,0
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243983,: ',: ',1484496.0,1460660.62,: {',24000.0,: ',False,: ',: ',,"}, ';}, ';}, ';}, '",2.0;2.0;6.0;8.0,4
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',243994,: ',: ',163680.0,,": null, '",3000.0,: ',False,: ',": null, '",,,,0
893854.0,: ',", '",: ',: ',: ',EL-HAJEB,False,{domId: 257985;domain: Travaux;activite: Travaux daménagement;dentretien et réhabilitation  des bâtiments;sousDomain: Travaux de construction et daménagement},: ',: ',244071,: ',: ',469440.0,,": null, '",7000.0,: ',False,: ',": null, '",,"}, ';}, '",8.0;2.0,2
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243512,: ',: ',803580.0,831924.0,: {',16000.0,: ',False,: ',: ',,"}, ';}, '",4.0;4.0,2
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243523,: ',: ',520000.0,0.0,": null, '",10000.0,: ',False,: ',: ',,,,0
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243559,: ',: ',832248.0,0.0,": null, '",15000.0,: ',False,": null, '",: ',{ts: Equipement-J;tsq: Equipement-J-5;tsqc: Equipement-J-5-4;type: Equipement;classe: 4;qualId: 59684;secteur: J;qualification: 5},,,0
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243562,: ',: ',245138.28,0.0,": null, '",4900.0,: ',False,": null, '",": null, '",,,,0
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243608,: ',: ',2821771.2,0.0,": null, '",50000.0,: ',False,": null, '",: ',{ts: Equipement-J;tsq: Equipement-J-5;tsqc: Equipement-J-5-2;type: Equipement;classe: 2;qualId: 59710;secteur: J;qualification: 5},,,0
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243662,: ',: ',4127167.2,4242604.8,: {',80000.0,: ',False,,: ',,"}, ';}, ';}, ';}, ';}, ';}, ';}, '",2.0;8.0;4.0;8.0;4.0;6.0;8.0,7
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243663,: ',: ',1222365.6,1463873.36,: {',20000.0,: ',False,: ',: ',{ts: Equipement-J;tsq: Equipement-J-6;tsqc: Equipement-J-6-3;type: Equipement;classe: 3;qualId: 59717;secteur: J;qualification: 6},"}, '",6.0,1
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243664,: ',: ',69096.0,68664.0,: {',1100.0,: ',False,,: ',,"}, ';}, ';}, ';}, '",8.0;4.0;8.0;4.0,4
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243687,: ',: ',859764.18,0.0,": null, '",15000.0,: ',False,": null, '",: ',{ts: Equipement-J;tsq: Equipement-J-6;tsqc: Equipement-J-6-4;type: Equipement;classe: 4;qualId: 59730;secteur: J;qualification: 6};{ts: Equipement-J;tsq: Equipement-J-5;tsqc: Equipement-J-5-4;type: Equipement;classe: 4;qualId: 59729;secteur: J;qualification: 5},,,0
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243720,: ',: ',89820.0,89856.0,: {',1500.0,: ',False,,: ',,"}, ';}, '",8.0;2.0,2
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243722,: ',: ',64320.0,64560.0,: {',1200.0,: ',False,,: ',,"}, ';}, '",4.0;4.0,2
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243725,: ',: ',4698255.6,4674800.4,: {',90000.0,: ',False,: ',: ',{ts: Equipement-D;tsq: Equipement-D-1;tsqc: Equipement-D-1-3;type: Equipement;classe: 3;qualId: 59738;secteur: D;qualification: 1},"}, ';}, ';}, ';}, ';}, ';}, '",8.0;8.0;4.0;4.0;8.0;8.0,6
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243728,: ',: ',645932.4,,": null, '",12200.0,: ',False,,": null, '",,"}, ';}, ';}, ';}, ';}, '",2.0;8.0;2.0;2.0;2.0,5
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243731,: ',: ',336000.0,336091.2,: {',6000.0,: ',False,,: ',,"}, ';}, ';}, '",2.0;2.0;6.0,3
893065.0,: ',: ',: ',: ',: ',KENITRA,False,{domId: 257690;domain: Fournitures;activite: Appareils et ustensiles de cuisine;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie};{domId: 257691;domain: Fournitures;activite: Matériel et articles de literie et de couchage;sousDomain: Matériel et articles de literie;de couchage;de cuisine et de buanderie},: ',: ',243753,: ',: ',115638.0,,": null, '",2000.0,: ',False,": null, '",": null, '",,,,0
889526.0,: ',: ',: ',: ',: ',MARRAKECH,False,{domId: 257222;domain: Services;activite: Gardiennage et surveillance des bâtiments administratifs;sousDomain: Nettoyage;gardiennage;entretien et maintenance},: ',: ',243119,: ',: ',2368013.62,,": null, '",47000.0,: ',False,,": null, '",,"}, ';}, ';}, ';}, ';}, ';}, ';}, '",2.0;2.0;2.0;2.0;2.0;2.0;2.0,7
889526.0,: ',: ',: ',: ',: ',MARRAKECH,False,{domId: 257222;domain: Services;activite: Gardiennage et surveillance des bâtiments administratifs;sousDomain: Nettoyage;gardiennage;entretien et maintenance},: ',: ',243121,: ',: ',904346.4,940814.4,: {',13500.0,: ',False,,: ',,"}, ';}, ';}, ';}, ';}, ';}, '",2.0;6.0;4.0;2.0;4.0;6.0,6
889526.0,: ',: ',: ',: ',: ',MARRAKECH,False,{domId: 257222;domain: Services;activite: Gardiennage et surveillance des bâtiments administratifs;sousDomain: Nettoyage;gardiennage;entretien et maintenance},: ',: ',243125,: ',: ',999972.0,1025748.0,: {',19000.0,: ',False,,: ',,"}, ';}, ';}, ';}, '",2.0;6.0;8.0;2.0,4
889526.0,: ',: ',: ',: ',: ',MARRAKECH,False,{domId: 257222;domain: Services;activite: Gardiennage et surveillance des bâtiments administratifs;sousDomain: Nettoyage;gardiennage;entretien et maintenance},: ',: ',243136,: ',: ',251812.44,,": null, '",5000.0,: ',False,: ',": null, '",,"}, ';}, '",7.0;8.0,2
889526.0,: ',: ',: ',: ',: ',MARRAKECH,False,{domId: 257222;domain: Services;activite: Gardiennage et surveillance des bâtiments administratifs;sousDomain: Nettoyage;gardiennage;entretien et maintenance},: ',: ',243154,: ',: ',600060.0,602820.0,: {',10000.0,: ',False,,: ',,"}, ';}, '",6.0;2.0,2
889526.0,: ',: ',: ',: ',: ',MARRAKECH,False,{domId: 257222;domain: Services;activite: Gardiennage et surveillance des bâtiments administratifs;sousDomain: Nettoyage;gardiennage;entretien et maintenance},: ',: ',243158,: ',: ',463183.2,555786.0,: {',9000.0,: ',False,,: ',,,,0
